,Unnamed: 0_x,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,flight,Aircraft_Class,Aircraft_Stand,Taxiing_cost_solution,Parking_usage_cost_solution,Bus_usage_cost_solution,Total_cost_solution,Unnamed: 0_y,JetBridge_on_Arrival,JetBridge_on_Departure,1,2,3,4,5,Terminal,Taxiing_Time,JetBridge_Handling_Time,Away_Handling_Time,Bus_Time,num_needed_Buses,is_JetBridge,is_correct_JetBridge_Terminal,is_correct_JetBridge,Handling_Time,JetBridge_can_be_used,start_parking,end_parking,is_parking_conflict,is_wide_body_intersect,Taxiing_cost,Parking_usage_cost,Bus_usage_cost,Total_cost
894,894,A,2019-08-17 14:40:00,BT,428,I,5,RIX,CS3,145,139,894,Narrow_Body,38,450.0,1250.0,0.0,1700.0,37,I,I,32,10,11,33,9,5.0,15,50,65,9,2,True,True,True,50,True,2019-08-17 14:55:00,2019-08-17 15:45:00,False,False,450,1250,0,1700
895,895,D,2019-08-17 15:25:00,BT,429,I,5,RIX,CS3,145,130,895,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 14:20:00,2019-08-17 15:10:00,False,False,450,1250,0,1700
896,896,A,2019-08-17 05:30:00,JD,475,I,2,HGH,332,264,242,896,Wide_Body,55,630.0,1500.0,0.0,2130.0,54,I,I,31,6,13,33,12,2.0,21,60,80,6,4,True,True,True,60,True,2019-08-17 05:51:00,2019-08-17 06:51:00,False,False,630,1500,0,2130
897,897,D,2019-08-17 08:55:00,JD,476,I,2,HGH,332,264,225,897,Wide_Body,54,690.0,1500.0,0.0,2190.0,53,I,I,32,7,14,32,15,2.0,23,60,80,7,3,True,True,True,60,True,2019-08-17 07:32:00,2019-08-17 08:32:00,False,False,690,1500,0,2190
898,898,A,2019-08-17 22:35:00,RL,506,I,2,TPE,763,330,326,898,Wide_Body,49,660.0,1500.0,0.0,2160.0,48,I,I,35,10,12,31,7,2.0,22,60,80,10,5,True,True,True,60,True,2019-08-17 22:57:00,2019-08-17 23:57:00,False,False,660,1500,0,2160
899,899,D,2019-08-17 03:50:00,RL,7743,I,2,BCN,763,330,330,899,Wide_Body,55,630.0,1500.0,0.0,2130.0,54,I,I,31,6,13,33,12,2.0,21,60,80,6,5,True,True,True,60,True,2019-08-17 02:29:00,2019-08-17 03:29:00,False,False,630,1500,0,2130
900,900,D,2019-08-17 22:55:00,SU,530,I,2,BEY,320,140,104,900,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-17 21:44:00,2019-08-17 22:49:00,False,False,180,1495,330,2005
901,901,D,2019-08-17 07:20:00,SU,570,I,3,TLV,320,140,132,901,Narrow_Body,74,270.0,1495.0,450.0,2215.0,73,N,N,27,14,15,28,20,,9,50,65,15,2,False,,,65,False,2019-08-17 06:06:00,2019-08-17 07:11:00,False,False,270,1495,450,2215
902,902,D,2019-08-17 06:10:00,SU,1246,D,1,REN,320,140,67,902,Narrow_Body,210,150.0,1495.0,195.0,1840.0,205,N,N,13,36,34,13,39,,5,50,65,13,1,False,,,65,False,2019-08-17 05:00:00,2019-08-17 06:05:00,False,False,150,1495,195,1840
903,903,A,2019-08-17 11:45:00,SU,1247,D,1,REN,320,140,121,903,Narrow_Body,206,150.0,1495.0,330.0,1975.0,201,N,N,11,38,33,11,36,,5,50,65,11,2,False,,,65,False,2019-08-17 11:50:00,2019-08-17 12:55:00,False,False,150,1495,330,1975
904,904,D,2019-08-17 06:30:00,SU,1270,D,1,KZN,320,140,122,904,Narrow_Body,202,180.0,1495.0,330.0,2005.0,197,N,N,11,39,34,15,37,,6,50,65,11,2,False,,,65,False,2019-08-17 05:19:00,2019-08-17 06:24:00,False,False,180,1495,330,2005
905,905,A,2019-08-17 10:45:00,SU,1271,D,1,KZN,320,140,78,905,Narrow_Body,88,150.0,1495.0,180.0,1825.0,86,N,N,12,37,39,16,35,,5,50,65,12,1,False,,,65,False,2019-08-17 10:50:00,2019-08-17 11:55:00,False,False,150,1495,180,1825
906,906,D,2019-08-17 13:55:00,SU,1312,D,1,MRV,320,140,136,906,Narrow_Body,202,180.0,1495.0,330.0,2005.0,197,N,N,11,39,34,15,37,,6,50,65,11,2,False,,,65,False,2019-08-17 12:44:00,2019-08-17 13:49:00,False,False,180,1495,330,2005
907,907,A,2019-08-17 19:45:00,SU,1313,D,1,MRV,320,140,133,907,Narrow_Body,89,150.0,1495.0,330.0,1975.0,87,N,N,11,36,40,16,40,,5,50,65,11,2,False,,,65,False,2019-08-17 19:50:00,2019-08-17 20:55:00,False,False,150,1495,330,1975
908,908,D,2019-08-17 06:25:00,SU,1438,D,1,UFA,320,140,136,908,Narrow_Body,105,390.0,1495.0,180.0,2065.0,101,N,N,6,40,40,13,40,,13,50,65,6,2,False,,,65,False,2019-08-17 05:07:00,2019-08-17 06:12:00,False,False,390,1495,180,2065
909,909,A,2019-08-17 12:50:00,SU,1439,D,1,UFA,320,140,134,909,Narrow_Body,192,210.0,1495.0,330.0,2035.0,187,N,N,11,36,33,14,37,,7,50,65,11,2,False,,,65,False,2019-08-17 12:57:00,2019-08-17 14:02:00,False,False,210,1495,330,2035
910,910,D,2019-08-17 03:05:00,SU,1448,D,3,MQF,320,140,102,910,Narrow_Body,13,300.0,1250.0,0.0,1550.0,12,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,True,50,True,2019-08-17 02:05:00,2019-08-17 02:55:00,False,False,300,1250,0,1550
911,911,A,2019-08-17 09:05:00,SU,1449,D,3,MQF,320,140,122,911,Narrow_Body,16,330.0,1250.0,0.0,1580.0,15,D,D,29,13,5,27,11,3.0,11,50,65,5,2,True,True,True,50,True,2019-08-17 09:16:00,2019-08-17 10:06:00,False,False,330,1250,0,1580
912,912,D,2019-08-17 23:50:00,SU,1484,D,3,KJA,320,140,112,912,Narrow_Body,14,390.0,1250.0,0.0,1640.0,13,D,D,28,15,9,26,11,3.0,13,50,65,9,2,True,True,True,50,True,2019-08-17 22:47:00,2019-08-17 23:37:00,False,False,390,1250,0,1640
913,913,A,2019-08-17 10:20:00,SU,1485,D,3,KJA,320,140,138,913,Narrow_Body,2,150.0,1495.0,300.0,1945.0,1,N,N,29,18,10,25,13,,5,50,65,10,2,False,,,65,False,2019-08-17 10:25:00,2019-08-17 11:30:00,False,False,150,1495,300,1945
914,914,D,2019-08-17 00:05:00,SU,1574,D,3,AAQ,320,140,69,914,Narrow_Body,10,150.0,1495.0,90.0,1735.0,9,D,D,29,13,6,25,13,3.0,10,50,65,6,1,True,True,True,50,True,2019-08-16 23:05:00,2019-08-16 23:55:00,False,False,300,1250,0,1550
915,915,A,2019-08-17 05:40:00,SU,1575,D,3,AAQ,320,140,136,915,Narrow_Body,5,210.0,1495.0,270.0,1975.0,4,N,N,25,19,9,29,14,,7,50,65,9,2,False,,,65,False,2019-08-17 05:47:00,2019-08-17 06:52:00,False,False,210,1495,270,1975
916,916,D,2019-08-17 02:55:00,SU,1674,D,3,ROV,320,140,86,916,Narrow_Body,16,330.0,1250.0,0.0,1580.0,15,D,D,29,13,5,27,11,3.0,11,50,65,5,2,True,True,True,50,True,2019-08-17 01:54:00,2019-08-17 02:44:00,False,False,330,1250,0,1580
917,917,A,2019-08-17 08:45:00,SU,1675,D,3,ROV,320,140,108,917,Narrow_Body,18,390.0,1250.0,0.0,1640.0,17,D,D,27,15,7,28,15,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 08:58:00,2019-08-17 09:48:00,False,False,390,1250,0,1640
918,918,A,2019-08-17 05:55:00,SU,1845,I,3,KIV,320,140,112,918,Narrow_Body,4,240.0,1495.0,270.0,2005.0,3,N,N,25,19,9,28,12,,8,50,65,9,2,False,,,65,False,2019-08-17 06:03:00,2019-08-17 07:08:00,False,False,240,1495,270,2005
919,919,D,2019-08-17 23:50:00,SU,1852,I,5,GYD,320,140,138,919,Narrow_Body,39,480.0,1250.0,0.0,1730.0,38,I,I,31,11,11,33,6,5.0,16,50,65,6,2,True,True,True,50,True,2019-08-17 22:44:00,2019-08-17 23:34:00,False,False,480,1250,0,1730
920,920,D,2019-08-17 22:25:00,SU,1936,I,3,KGF,320,140,112,920,Narrow_Body,24,390.0,1250.0,0.0,1640.0,23,I,I,29,12,6,26,12,3.0,13,50,65,6,2,True,True,True,50,True,2019-08-17 21:22:00,2019-08-17 22:12:00,False,False,390,1250,0,1640
921,921,D,2019-08-17 00:10:00,SU,1948,I,2,AKX,320,140,79,921,Narrow_Body,81,150.0,1495.0,195.0,1840.0,80,N,N,27,13,19,25,19,,5,50,65,13,1,False,,,65,False,2019-08-16 23:00:00,2019-08-17 00:05:00,False,False,150,1495,195,1840
922,922,A,2019-08-17 06:35:00,SU,1949,I,2,AKX,320,140,124,922,Narrow_Body,82,210.0,1495.0,360.0,2065.0,81,N,N,29,12,17,26,19,,7,50,65,12,2,False,,,65,False,2019-08-17 06:42:00,2019-08-17 07:47:00,False,False,210,1495,360,2065
923,923,A,2019-08-17 08:15:00,SU,1961,I,2,KZO,320,140,135,923,Narrow_Body,80,150.0,1495.0,360.0,2005.0,79,N,N,28,12,19,30,15,,5,50,65,12,2,False,,,65,False,2019-08-17 08:20:00,2019-08-17 09:25:00,False,False,150,1495,360,2005
924,924,D,2019-08-17 10:05:00,SU,2040,I,5,ZAG,320,140,114,924,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 09:00:00,2019-08-17 09:50:00,False,False,450,1250,0,1700
925,925,A,2019-08-17 17:05:00,SU,2041,I,5,ZAG,320,140,121,925,Narrow_Body,42,300.0,1495.0,300.0,2095.0,41,I,I,31,14,15,33,6,5.0,15,50,65,6,2,True,True,True,50,True,2019-08-17 17:20:00,2019-08-17 18:10:00,False,False,450,1250,0,1700
926,926,D,2019-08-17 20:00:00,SU,2070,I,5,LCA,320,140,123,926,Narrow_Body,1,150.0,1495.0,330.0,1975.0,0,N,N,27,19,7,26,11,,5,50,65,11,2,False,,,65,False,2019-08-17 18:50:00,2019-08-17 19:55:00,False,False,150,1495,330,1975
927,927,A,2019-08-17 05:40:00,SU,2071,I,5,LCA,320,140,124,927,Narrow_Body,34,450.0,1250.0,0.0,1700.0,33,I,I,31,14,15,33,6,5.0,15,50,65,6,2,True,True,True,50,True,2019-08-17 05:55:00,2019-08-17 06:45:00,False,False,450,1250,0,1700
928,928,D,2019-08-17 10:15:00,SU,2090,I,2,BEG,320,140,112,928,Narrow_Body,82,210.0,1495.0,360.0,2065.0,81,N,N,29,12,17,26,19,,7,50,65,12,2,False,,,65,False,2019-08-17 09:03:00,2019-08-17 10:08:00,False,False,210,1495,360,2065
929,929,A,2019-08-17 17:10:00,SU,2091,I,2,BEG,320,140,127,929,Narrow_Body,83,210.0,1495.0,390.0,2095.0,82,N,N,30,13,17,27,19,,7,50,65,13,2,False,,,65,False,2019-08-17 17:17:00,2019-08-17 18:22:00,False,False,210,1495,390,2095
930,930,A,2019-08-17 04:35:00,SU,2093,I,2,BEG,320,140,114,930,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-17 04:41:00,2019-08-17 05:46:00,False,False,180,1495,330,2005
931,931,D,2019-08-17 21:15:00,SU,2108,I,5,VNO,320,140,114,931,Narrow_Body,38,450.0,1250.0,0.0,1700.0,37,I,I,32,10,11,33,9,5.0,15,50,65,9,2,True,True,True,50,True,2019-08-17 20:10:00,2019-08-17 21:00:00,False,False,450,1250,0,1700
932,932,D,2019-08-17 12:55:00,SU,2116,I,2,ATH,320,140,124,932,Narrow_Body,80,150.0,1495.0,360.0,2005.0,79,N,N,28,12,19,30,15,,5,50,65,12,2,False,,,65,False,2019-08-17 11:45:00,2019-08-17 12:50:00,False,False,150,1495,360,2005
933,933,A,2019-08-17 22:05:00,SU,2117,I,2,ATH,320,140,125,933,Narrow_Body,80,150.0,1495.0,360.0,2005.0,79,N,N,28,12,19,30,15,,5,50,65,12,2,False,,,65,False,2019-08-17 22:10:00,2019-08-17 23:15:00,False,False,150,1495,360,2005
934,934,D,2019-08-17 21:15:00,SU,2134,I,5,IST,320,140,128,934,Narrow_Body,34,450.0,1250.0,0.0,1700.0,33,I,I,31,14,15,33,6,5.0,15,50,65,6,2,True,True,True,50,True,2019-08-17 20:10:00,2019-08-17 21:00:00,False,False,450,1250,0,1700
935,935,D,2019-08-17 16:35:00,SU,2146,I,3,AYT,320,140,128,935,Narrow_Body,24,390.0,1250.0,0.0,1640.0,23,I,I,29,12,6,26,12,3.0,13,50,65,6,2,True,True,True,50,True,2019-08-17 15:32:00,2019-08-17 16:22:00,False,False,390,1250,0,1640
936,936,A,2019-08-17 00:55:00,SU,2147,I,3,AYT,320,140,122,936,Narrow_Body,11,180.0,1495.0,180.0,1855.0,10,D,D,25,15,10,27,12,3.0,14,50,65,10,2,True,True,False,65,False,2019-08-17 01:09:00,2019-08-17 02:14:00,False,False,420,1625,300,2345
937,937,D,2019-08-17 18:20:00,SU,2200,I,3,HEL,320,140,117,937,Narrow_Body,30,570.0,1250.0,0.0,1820.0,29,I,I,31,11,10,34,5,3.0,19,50,65,10,2,True,True,True,50,True,2019-08-17 17:11:00,2019-08-17 18:01:00,False,False,570,1250,0,1820
938,938,A,2019-08-17 22:45:00,SU,2201,I,3,HEL,320,140,105,938,Narrow_Body,26,390.0,1250.0,0.0,1640.0,25,I,I,25,11,7,30,12,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 22:58:00,2019-08-17 23:48:00,False,False,390,1250,0,1640
939,939,D,2019-08-17 10:15:00,SU,2300,I,3,FRA,320,140,137,939,Narrow_Body,1,150.0,1495.0,210.0,1855.0,0,N,N,27,19,7,26,11,,5,50,65,7,2,False,,,65,False,2019-08-17 09:05:00,2019-08-17 10:10:00,False,False,150,1495,210,1855
940,940,A,2019-08-17 18:30:00,SU,2301,I,3,FRA,320,140,126,940,Narrow_Body,8,270.0,1495.0,210.0,1975.0,7,D,D,26,11,7,28,14,3.0,14,50,65,7,2,True,True,False,65,False,2019-08-17 18:44:00,2019-08-17 19:49:00,False,False,420,1625,210,2255
941,941,D,2019-08-17 18:50:00,SU,2304,I,3,FRA,320,140,130,941,Narrow_Body,6,240.0,1495.0,300.0,2035.0,5,N,N,25,19,10,25,12,,8,50,65,10,2,False,,,65,False,2019-08-17 17:37:00,2019-08-17 18:42:00,False,False,240,1495,300,2035
942,942,A,2019-08-17 02:35:00,SU,2305,I,3,FRA,320,140,112,942,Narrow_Body,11,180.0,1495.0,180.0,1855.0,10,D,D,25,15,10,27,12,3.0,14,50,65,10,2,True,True,False,65,False,2019-08-17 02:49:00,2019-08-17 03:54:00,False,False,420,1625,300,2345
943,943,D,2019-08-17 09:25:00,SU,2322,I,3,MUC,320,140,135,943,Narrow_Body,5,210.0,1495.0,270.0,1975.0,4,N,N,25,19,9,29,14,,7,50,65,9,2,False,,,65,False,2019-08-17 08:13:00,2019-08-17 09:18:00,False,False,210,1495,270,1975
944,944,A,2019-08-17 16:40:00,SU,2323,I,3,MUC,320,140,133,944,Narrow_Body,3,240.0,1495.0,240.0,1975.0,2,N,N,26,16,8,25,11,,8,50,65,8,2,False,,,65,False,2019-08-17 16:48:00,2019-08-17 17:53:00,False,False,240,1495,240,1975
945,945,D,2019-08-17 10:35:00,SU,2346,I,3,HAM,320,140,135,945,Narrow_Body,22,390.0,1250.0,0.0,1640.0,21,I,I,29,15,5,25,10,3.0,13,50,65,5,2,True,True,True,50,True,2019-08-17 09:32:00,2019-08-17 10:22:00,False,False,390,1250,0,1640
946,946,A,2019-08-17 17:15:00,SU,2347,I,3,HAM,320,140,130,946,Narrow_Body,24,390.0,1250.0,0.0,1640.0,23,I,I,29,12,6,26,12,3.0,13,50,65,6,2,True,True,True,50,True,2019-08-17 17:28:00,2019-08-17 18:18:00,False,False,390,1250,0,1640
947,947,D,2019-08-17 16:05:00,SU,2348,I,3,HAM,320,140,124,947,Narrow_Body,22,390.0,1250.0,0.0,1640.0,21,I,I,29,15,5,25,10,3.0,13,50,65,5,2,True,True,True,50,True,2019-08-17 15:02:00,2019-08-17 15:52:00,False,False,390,1250,0,1640
948,948,A,2019-08-17 22:45:00,SU,2349,I,3,HAM,320,140,126,948,Narrow_Body,2,150.0,1495.0,300.0,1945.0,1,N,N,29,18,10,25,13,,5,50,65,10,2,False,,,65,False,2019-08-17 22:50:00,2019-08-17 23:55:00,False,False,150,1495,300,1945
949,949,D,2019-08-17 08:45:00,SU,2374,I,3,LYS,320,140,112,949,Narrow_Body,1,150.0,1495.0,210.0,1855.0,0,N,N,27,19,7,26,11,,5,50,65,7,2,False,,,65,False,2019-08-17 07:35:00,2019-08-17 08:40:00,False,False,150,1495,210,1855
950,950,A,2019-08-17 17:40:00,SU,2375,I,3,LYS,320,140,107,950,Narrow_Body,32,570.0,1250.0,0.0,1820.0,31,I,I,32,10,7,33,5,3.0,19,50,65,7,2,True,True,True,50,True,2019-08-17 17:59:00,2019-08-17 18:49:00,False,False,570,1250,0,1820
951,951,A,2019-08-17 04:45:00,SU,2377,I,3,LYS,320,140,60,951,Narrow_Body,2,150.0,1495.0,150.0,1795.0,1,N,N,29,18,10,25,13,,5,50,65,10,1,False,,,65,False,2019-08-17 04:50:00,2019-08-17 05:55:00,False,False,150,1495,150,1795
952,952,D,2019-08-17 08:35:00,SU,2378,I,3,MRS,320,140,120,952,Narrow_Body,25,390.0,1250.0,0.0,1640.0,24,I,I,28,14,10,27,11,3.0,13,50,65,10,2,True,True,True,50,True,2019-08-17 07:32:00,2019-08-17 08:22:00,False,False,390,1250,0,1640
953,953,A,2019-08-17 17:40:00,SU,2379,I,3,MRS,320,140,103,953,Narrow_Body,4,240.0,1495.0,270.0,2005.0,3,N,N,25,19,9,28,12,,8,50,65,9,2,False,,,65,False,2019-08-17 17:48:00,2019-08-17 18:53:00,False,False,240,1495,270,2005
954,954,D,2019-08-17 18:10:00,SU,2386,I,3,ARN,320,140,138,954,Narrow_Body,5,210.0,1495.0,270.0,1975.0,4,N,N,25,19,9,29,14,,7,50,65,9,2,False,,,65,False,2019-08-17 16:58:00,2019-08-17 18:03:00,False,False,210,1495,270,1975
955,955,A,2019-08-17 23:30:00,SU,2387,I,3,ARN,320,140,70,955,Narrow_Body,10,150.0,1495.0,90.0,1735.0,9,D,D,29,13,6,25,13,3.0,10,50,65,6,1,True,True,False,65,False,2019-08-17 23:40:00,2019-08-18 00:45:00,False,False,300,1625,90,2015
956,956,D,2019-08-17 18:25:00,SU,2392,I,2,ZRH,320,140,128,956,Narrow_Body,49,660.0,1250.0,0.0,1910.0,48,I,I,35,10,12,31,7,2.0,22,50,65,10,2,True,True,True,50,True,2019-08-17 17:13:00,2019-08-17 18:03:00,False,False,660,1250,0,1910
957,957,A,2019-08-17 02:50:00,SU,2393,I,3,ZRH,320,140,127,957,Narrow_Body,10,150.0,1495.0,180.0,1825.0,9,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,False,65,False,2019-08-17 03:00:00,2019-08-17 04:05:00,False,False,300,1625,180,2105
958,958,D,2019-08-17 08:35:00,SU,2402,I,3,FCO,320,140,130,958,Narrow_Body,8,270.0,1495.0,210.0,1975.0,7,D,D,26,11,7,28,14,3.0,14,50,65,7,2,True,True,False,65,False,2019-08-17 07:16:00,2019-08-17 08:21:00,False,False,420,1625,210,2255
959,959,A,2019-08-17 17:30:00,SU,2403,I,3,FCO,320,140,125,959,Narrow_Body,1,150.0,1495.0,210.0,1855.0,0,N,N,27,19,7,26,11,,5,50,65,7,2,False,,,65,False,2019-08-17 17:35:00,2019-08-17 18:40:00,False,False,150,1495,210,1855
960,960,D,2019-08-17 18:40:00,SU,2404,I,3,FCO,320,140,118,960,Narrow_Body,8,270.0,1495.0,210.0,1975.0,7,D,D,26,11,7,28,14,3.0,14,50,65,7,2,True,True,False,65,False,2019-08-17 17:21:00,2019-08-17 18:26:00,False,False,420,1625,210,2255
961,961,A,2019-08-17 04:40:00,SU,2405,I,3,FCO,320,140,119,961,Narrow_Body,21,420.0,1250.0,0.0,1670.0,20,I,I,26,13,10,29,14,3.0,14,50,65,10,2,True,True,True,50,True,2019-08-17 04:54:00,2019-08-17 05:44:00,False,False,420,1250,0,1670
962,962,D,2019-08-17 11:25:00,SU,2406,I,3,FCO,320,140,123,962,Narrow_Body,21,420.0,1250.0,0.0,1670.0,20,I,I,26,13,10,29,14,3.0,14,50,65,10,2,True,True,True,50,True,2019-08-17 10:21:00,2019-08-17 11:11:00,False,False,420,1250,0,1670
963,963,A,2019-08-17 20:15:00,SU,2407,I,3,FCO,320,140,129,963,Narrow_Body,25,390.0,1250.0,0.0,1640.0,24,I,I,28,14,10,27,11,3.0,13,50,65,10,2,True,True,True,50,True,2019-08-17 20:28:00,2019-08-17 21:18:00,False,False,390,1250,0,1640
964,964,D,2019-08-17 14:30:00,SU,2408,I,3,FCO,320,140,130,964,Narrow_Body,21,420.0,1250.0,0.0,1670.0,20,I,I,26,13,10,29,14,3.0,14,50,65,10,2,True,True,True,50,True,2019-08-17 13:26:00,2019-08-17 14:16:00,False,False,420,1250,0,1670
965,965,A,2019-08-17 23:05:00,SU,2409,I,3,FCO,320,140,123,965,Narrow_Body,1,150.0,1495.0,210.0,1855.0,0,N,N,27,19,7,26,11,,5,50,65,7,2,False,,,65,False,2019-08-17 23:10:00,2019-08-18 00:15:00,False,False,150,1495,210,1855
966,966,D,2019-08-17 08:25:00,SU,2410,I,3,MXP,320,140,140,966,Narrow_Body,22,390.0,1250.0,0.0,1640.0,21,I,I,29,15,5,25,10,3.0,13,50,65,5,2,True,True,True,50,True,2019-08-17 07:22:00,2019-08-17 08:12:00,False,False,390,1250,0,1640
967,967,A,2019-08-17 16:45:00,SU,2411,I,3,MXP,320,140,128,967,Narrow_Body,32,570.0,1250.0,0.0,1820.0,31,I,I,32,10,7,33,5,3.0,19,50,65,7,2,True,True,True,50,True,2019-08-17 17:04:00,2019-08-17 17:54:00,False,False,570,1250,0,1820
968,968,D,2019-08-17 06:50:00,SU,2416,I,3,MXP,320,140,112,968,Narrow_Body,29,510.0,1250.0,0.0,1760.0,28,I,I,30,12,10,35,5,3.0,17,50,65,10,2,True,True,True,50,True,2019-08-17 05:43:00,2019-08-17 06:33:00,False,False,510,1250,0,1760
969,969,A,2019-08-17 15:05:00,SU,2417,I,3,MXP,320,140,113,969,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,2,True,True,True,50,True,2019-08-17 15:17:00,2019-08-17 16:07:00,False,False,360,1250,0,1610
970,970,A,2019-08-17 04:00:00,SU,2423,I,3,VCE,320,140,124,970,Narrow_Body,19,300.0,1250.0,0.0,1550.0,18,I,I,28,14,7,30,12,3.0,10,50,65,7,2,True,True,True,50,True,2019-08-17 04:10:00,2019-08-17 05:00:00,False,False,300,1250,0,1550
971,971,D,2019-08-17 07:50:00,SU,2424,I,5,BLQ,320,140,126,971,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 06:45:00,2019-08-17 07:35:00,False,False,450,1250,0,1700
972,972,A,2019-08-17 15:45:00,SU,2425,I,5,BLQ,320,140,134,972,Narrow_Body,38,450.0,1250.0,0.0,1700.0,37,I,I,32,10,11,33,9,5.0,15,50,65,9,2,True,True,True,50,True,2019-08-17 16:00:00,2019-08-17 16:50:00,False,False,450,1250,0,1700
973,973,D,2019-08-17 14:05:00,SU,2458,I,3,CDG,320,140,137,973,Narrow_Body,10,150.0,1495.0,180.0,1825.0,9,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,False,65,False,2019-08-17 12:50:00,2019-08-17 13:55:00,False,False,300,1625,180,2105
974,974,A,2019-08-17 22:50:00,SU,2459,I,3,CDG,320,140,101,974,Narrow_Body,19,300.0,1250.0,0.0,1550.0,18,I,I,28,14,7,30,12,3.0,10,50,65,7,2,True,True,True,50,True,2019-08-17 23:00:00,2019-08-17 23:50:00,False,False,300,1250,0,1550
975,975,D,2019-08-17 17:55:00,SU,2468,I,2,BUD,320,140,127,975,Narrow_Body,80,150.0,1495.0,360.0,2005.0,79,N,N,28,12,19,30,15,,5,50,65,12,2,False,,,65,False,2019-08-17 16:45:00,2019-08-17 17:50:00,False,False,150,1495,360,2005
976,976,A,2019-08-17 00:10:00,SU,2469,I,3,BUD,320,140,125,976,Narrow_Body,10,150.0,1495.0,180.0,1825.0,9,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,False,65,False,2019-08-17 00:20:00,2019-08-17 01:25:00,False,False,300,1625,180,2105
977,977,A,2019-08-17 04:15:00,SU,2475,I,5,NCE,320,140,125,977,Narrow_Body,7,240.0,1495.0,330.0,2065.0,6,N,N,30,20,10,28,11,,8,50,65,11,2,False,,,65,False,2019-08-17 04:23:00,2019-08-17 05:28:00,False,False,240,1495,330,2065
978,978,D,2019-08-17 07:35:00,SU,2482,I,3,VRN,320,140,122,978,Narrow_Body,27,480.0,1250.0,0.0,1730.0,26,I,I,35,13,9,34,10,3.0,16,50,65,9,2,True,True,True,50,True,2019-08-17 06:29:00,2019-08-17 07:19:00,False,False,480,1250,0,1730
979,979,A,2019-08-17 15:30:00,SU,2483,I,3,VRN,320,140,126,979,Narrow_Body,19,300.0,1250.0,0.0,1550.0,18,I,I,28,14,7,30,12,3.0,10,50,65,7,2,True,True,True,50,True,2019-08-17 15:40:00,2019-08-17 16:30:00,False,False,300,1250,0,1550
980,980,D,2019-08-17 05:40:00,SU,2570,I,3,LHR,320,140,117,980,Narrow_Body,3,240.0,1495.0,240.0,1975.0,2,N,N,26,16,8,25,11,,8,50,65,8,2,False,,,65,False,2019-08-17 04:27:00,2019-08-17 05:32:00,False,False,240,1495,240,1975
981,981,A,2019-08-17 14:40:00,SU,2571,I,3,LHR,320,140,133,981,Narrow_Body,8,270.0,1495.0,210.0,1975.0,7,D,D,26,11,7,28,14,3.0,14,50,65,7,2,True,True,False,65,False,2019-08-17 14:54:00,2019-08-17 15:59:00,False,False,420,1625,210,2255
982,982,D,2019-08-17 08:50:00,SU,2576,I,3,LHR,320,140,121,982,Narrow_Body,20,390.0,1250.0,0.0,1640.0,19,I,I,30,13,7,25,10,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 07:47:00,2019-08-17 08:37:00,False,False,390,1250,0,1640
983,983,A,2019-08-17 17:40:00,SU,2577,I,3,LHR,320,140,136,983,Narrow_Body,9,300.0,1495.0,240.0,2035.0,8,D,D,28,15,9,26,11,3.0,13,50,65,9,2,True,True,False,65,False,2019-08-17 17:53:00,2019-08-17 18:58:00,False,False,390,1625,270,2285
984,984,D,2019-08-17 15:55:00,SU,2586,I,3,MXP,320,140,124,984,Narrow_Body,26,390.0,1250.0,0.0,1640.0,25,I,I,25,11,7,30,12,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 14:52:00,2019-08-17 15:42:00,False,False,390,1250,0,1640
985,985,A,2019-08-17 04:55:00,SU,2591,I,3,DUB,320,140,125,985,Narrow_Body,11,180.0,1495.0,180.0,1855.0,10,D,D,25,15,10,27,12,3.0,14,50,65,10,2,True,True,False,65,False,2019-08-17 05:09:00,2019-08-17 06:14:00,False,False,420,1625,300,2345
